molecule_name,smiles,pka_positions,pka_values,true_pka_positions,true_pka_values
Train_Molecule_7,C(c1ccccc1)c2ccccn2,[],[],[12],[5.12]
Train_Molecule_889,N[C@@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(O)=O,"[0, 5, 19, 20]","[3.4360644365581287e+19, 1.020657732464463e+19, 5.891034867554058e+18, 6.20403394214468e+18]","[25, 0]","[3.11, 7.75]"
Train_Molecule_667,CC(=O)N[C@@H](CC(O)=O)C(O)=O,[],[],"[7, 10]","[3.04, 4.49]"
Train_Molecule_1040,OC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]2CCCN2,"[5, 16, 17]","[5604249698304.0, 3890241601536.0, 1622332669952.0]","[0, 18]","[3.17, 9.15]"
Train_Molecule_357,CNC(=O)c1cccnc1,[],[],[8],[3.45]
Train_Molecule_329,OC(=O)COc1cccc(F)c1,[9],[29180784.0],[0],[3.08]
Train_Molecule_872,CC(CO)(CO)N(CC(O)=O)CC(O)=O,"[1, 7]","[1685034500096.0, 1613648232448.0]","[9, 6]","[2.78, 8.45]"
Train_Molecule_1219,NCC(=O)N[C@@H](CS)C(O)=O,[],[],"[9, 7, 0]","[2.73, 8.04, 9.48]"
Train_Molecule_939,Nc1cccc2c1cccc2C(O)=O,[],[],"[12, 0]","[2.79, 4.44]"
Train_Molecule_258,OC(=O)c1ccc(F)cc1,[],[],[0],[4.04]
Train_Molecule_1053,CCCCNCCNCCCC,[],[],"[4, 7]","[7.31, 10.04]"
Train_Molecule_372,OC(=O)COc1ccccc1F,[],[],[0],[3.08]
Train_Molecule_1048,OC(=O)CN(CC(O)=O)c1ccc(c2ccccc12)[S](O)(=O)=O,"[2, 6, 7, 11, 14, 19, 20]","[314094179581952.0, 764575515410432.0, 270695179223040.0, 2573537692876800.0, 2707612613214208.0, 4222143978012672.0, 2065588687994880.0]","[0, 7]","[2.76, 3.92]"
Train_Molecule_1208,N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(O)=O,"[0, 2, 9, 10, 14, 26]","[2.4064098402482258e+19, 5.157096562362417e+19, 1.0372170372857463e+19, 3.2527571565101974e+19, 2.147462317474421e+19, 2.4503953218810675e+17]","[26, 0, 7]","[3.29, 7.59, 9.76]"
Train_Molecule_142,CC(O)CN,[1],[259.4256591796875],[4],[9.61]
Train_Molecule_525,NC(=O)NCCCC(O)=O,[],[],[8],[4.68]
Train_Molecule_1121,CN1C=CC(=O)C(=C1C)O,[],[],"[1, 9]","[3.69, 9.87]"
Train_Molecule_811,NCCCc1ccncc1,[],[],"[7, 0]","[5.51, 9.98]"
Train_Molecule_932,CCC(C)(CC(O)=O)CC(O)=O,[2],[1435581056.0],"[6, 10]","[3.62, 6.7]"
Train_Molecule_1272,Oc1ccccc1CC2C(=O)NCCNCCCNCCNC2=O,[12],[2.624522573190267e+17],"[0, 14, 18]","[5.72, 9.37, 9.97]"
Train_Molecule_440,Nc1cccnc1,[],[],[5],[6.08]
Train_Molecule_531,NC(=O)CCc1ccccn1,[],[],[10],[5.09]
Train_Molecule_965,CNCc1cccc(C)n1,[],[],"[9, 1]","[2.92, 8.94]"
Train_Molecule_226,CCCCSCC(O)=O,[],[],[7],[3.72]
Train_Molecule_844,C[C@@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,[],[],"[14, 2]","[3.26, 7.95]"
Train_Molecule_228,CCCCn1ccnc1,[],[],[4],[7.22]
Train_Molecule_1161,C[C@H](NC(=O)[C@@H](N)CC(O)=O)C(O)=O,[],[],"[9, 12, 6]","[2.73, 3.61, 7.99]"
Train_Molecule_212,CCCc1ccccn1,[],[],[8],[6.05]
Train_Molecule_79,Oc1cccc(c1)C#N,[],[],[0],[8.46]
Train_Molecule_148,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO[P](O)(O)=O,[],[],[13],[5.84]
Train_Molecule_778,NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)NCC(O)=O,"[4, 5, 7, 17, 19]","[1816279124017152.0, 1624112086646784.0, 1081271572758528.0, 55506873876480.0, 143771815641088.0]","[18, 0]","[3.11, 8.25]"
Train_Molecule_671,c1cc(ccn1)C=Cc2ccncc2,[],[],"[5, 11]","[4.41, 5.65]"
Train_Molecule_1035,OC(=O)CCCSCCCC(O)=O,[],[],"[0, 11]","[4.33, 5.01]"
Train_Molecule_875,CC1=C(O)C(=O)C=CN1,[],[],"[8, 3]","[3.67, 9.83]"
Train_Molecule_820,CC(C)C[C@H](NC(=O)[C@@H](N)CO)C(O)=O,[],[],"[13, 9]","[3.08, 7.45]"
Train_Molecule_133,O[C@H]1[C@@H](O)[C@@H](O[C@@H]1CO[P](O)(=O)O[P](O)(O)=O)n2cnc3C(=O)N=CNc23,"[2, 4, 8, 22, 23, 24, 26]","[1.963137812545249e+23, 2.373008613192387e+23, 3.235997741276346e+23, 6.230467074248843e+22, 4.379725867819857e+22, 1.9900158355533515e+23, 2.958864955182416e+23]",[10],[6.94]
Train_Molecule_970,OC(=O)C(O)=O,[],[],"[0, 4]","[1.35, 3.94]"
Train_Molecule_408,COC(=O)c1ccc2cccc(O)c2n1,"[0, 10, 14]","[656371089408.0, 1715735887872.0, 2346006872064.0]",[12],[9.25]
Train_Molecule_969,OC(=O)C(Cc1ccccc1)C(O)=O,[],[],"[0, 12]","[2.75, 5.44]"
Train_Molecule_507,NCC(=O)NCC(=O)NCC(N)=O,[],[],[0],[7.75]
Train_Molecule_1199,OC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,[],[],"[0, 11, 15]","[2.11, 3.31, 6.92]"
Train_Molecule_504,NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(O)=O,[21],[2.9846621367979475e+21],[0],[8.33]
Train_Molecule_1027,OC(=O)CC[Se]CCC(O)=O,[],[],"[0, 9]","[4.07, 4.93]"
Train_Molecule_347,OC(=O)C1(O)CCCC1,[],[],[0],[4.01]
Train_Molecule_386,COC(=O)C(N)CCSC,[],[],[5],[7.1]
Train_Molecule_0,C1CCCNCCC1,[],[],[4],[11.1]
Train_Molecule_360,OC(=O)CNC(=O)c1ccccc1,[],[],[0],[3.49]
Train_Molecule_1265,NCCCC[C@H](N)C(=O)NO,[],[],"[0, 6, 10]","[7.01, 8.89, 10.66]"
Train_Molecule_475,NCCCc1ccccc1,[],[],[0],[10.34]
Train_Molecule_1146,C[C@H](NC(=O)CN)C(=O)NCC(O)=O,[10],[2173625344.0],"[12, 6]","[3.34, 7.96]"
Train_Molecule_963,CNCCSCCOCCSCCNC,[],[],"[1, 13]","[9.06, 9.84]"
Train_Molecule_1301,OC(CNC(C(O)=O)C(O)=O)CNC(C(O)=O)C(O)=O,"[0, 1, 16, 17, 19]","[40031062327296.0, 136234651353088.0, 52183466770432.0, 55955270139904.0, 126305366441984.0]","[6, 9, 3, 12]","[2.41, 3.4, 8.9, 10.4]"
Train_Molecule_934,CC1CC(C)(C)NCCNCCNCCN1,"[0, 10, 12]","[2666108813312.0, 988143026176.0, 1283625713664.0]","[6, 9]","[9.46, 11.3]"
Train_Molecule_1158,Cc1cccc(n1)C(O)=O,[],[],"[8, 6]","[1.2, 5.91]"
Train_Molecule_172,OCCC(O)=O,[],[],[4],[4.43]
Train_Molecule_450,COc1ccncc1,[],[],[5],[6.47]
Train_Molecule_125,CC(C)[C@H](N)C(N)=O,[],[],[4],[7.72]
Train_Molecule_944,N[C@@H]1CCC[C@H]1C(O)=O,[6],[658688.9375],"[7, 0]","[3.75, 9.91]"
Train_Molecule_530,NC(=O)CCCc1ccncc1,[],[],[9],[5.64]
Train_Molecule_713,NCC(=O)NCC(=O)NO,[],[],"[0, 9]","[7.52, 8.4]"
Train_Molecule_90,O[S](=O)(=O)CCN1CCN(CC1)CC[S](O)(=O)=O,"[1, 3, 7, 9]","[11022239793152.0, 4783235661824.0, 7485673963520.0, 12912459513856.0]",[6],[7.09]
Train_Molecule_1293,OCCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,"[2, 10, 13, 14, 18]","[892609298432.0, 829407625216.0, 633950830592.0, 1614795243520.0, 458474782720.0]","[9, 13, 17, 3]","[1.6, 2.55, 5.42, 9.66]"
Train_Molecule_181,OCC(O)(CO)C(O)=O,[],[],[7],[3.34]
Train_Molecule_812,CC(C)NCCNC(C)C,[],[],"[3, 6]","[7.44, 10.25]"
Train_Molecule_414,Nc1sccn1,[],[],[0],[5.57]
Train_Molecule_251,CCN(CCO)c1ccccc1C(O)=O,"[0, 10]","[67863359488.0, 124671344640.0]",[2],[8.99]
Train_Molecule_69,CC(C)(C)SCC(O)=O,[],[],[7],[3.64]
Train_Molecule_131,O[C@H]1CCC[C@@H](C1)C(O)=O,[],[],[8],[4.67]
Train_Molecule_300,CCc1ccncc1,[],[],[5],[6.14]
Train_Molecule_855,NCCc1ccccn1,[],[],"[8, 0]","[4.04, 9.67]"
Train_Molecule_326,OC(=O)COc1ccc(cc1)C#N,[],[],[0],[2.93]
Train_Molecule_1307,NCCCCNCCCNCCCN,[],[],"[0, 13, 5, 9]","[7.47, 9.12, 10.38, 11.03]"
Train_Molecule_1057,CCCCCCN1C=CC(=O)C(=C1C)O,"[3, 4]","[109999296.0, 265229264.0]","[6, 14]","[3.59, 9.92]"
Train_Molecule_499,NC(=S)NN=C1C(=O)Nc2ccc(cc12)[S](O)(=O)=O,"[0, 2, 3, 6, 8, 10, 12]","[2580184825856.0, 1381672943616.0, 3444882538496.0, 10540219891712.0, 6382710423552.0, 4812940247040.0, 12983828742144.0]",[0],[8.43]
Train_Molecule_988,OC(=O)CCCC(O)=O,[],[],"[0, 7]","[4.22, 5.01]"
Train_Molecule_364,OC(=O)CSCCCC=C,[],[],[0],[3.63]
Train_Molecule_495,NC1=NC(=O)NC=C1,[],[],[0],[4.56]
Train_Molecule_1246,N[C@@H](CCC(O)=O)C(O)=O,[],[],"[5, 8, 0]","[2.26, 4.21, 9.61]"
Train_Molecule_338,CN(CC(=O)NCC(O)=O)C(=O)CN,[],[],[13],[8.23]
Train_Molecule_421,COc1cccc(SCC(O)=O)c1,[],[],[10],[3.28]
Train_Molecule_164,CCC(Oc1ccccc1)C(O)=O,[],[],[11],[3.03]
Train_Molecule_28,C=CCc1ccccn1,[1],[53313.12109375],[8],[5.34]
Train_Molecule_516,NC1CCCCC1,[],[],[0],[10.59]
Train_Molecule_193,OC(=O)c1cccc(Oc2ccccc2)c1,[],[],[0],[3.95]
Train_Molecule_1010,OC1=C(O)C(=O)C(=O)C(=O)C1=O,[],[],"[0, 3]","[3.45, 3.58]"
Train_Molecule_966,OC(=O)C(CC=C)C(O)=O,[],[],"[0, 8]","[2.63, 5.24]"
Train_Molecule_169,CCC(=O)C(O)=O,[],[],[5],[2.49]
Train_Molecule_1081,OC(=O)C[Te]CC(O)=O,[],[],"[0, 7]","[3.26, 4.77]"
Train_Molecule_652,CC(=O)CN(CC(O)=O)CC(O)=O,[],[],"[7, 4]","[2.62, 7.71]"
Train_Molecule_173,OCCCC(O)=O,[],[],[5],[4.8]
Train_Molecule_518,C[C@]1(CCC(=O)N1)C(O)=O,[],[],[8],[3.14]
Train_Molecule_1088,CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)CN,[],[],"[21, 10]","[7.94, 9.85]"
Train_Molecule_869,N[C@@H](CC(N)=O)C(O)=O,[],[],"[7, 0]","[2.23, 8.76]"
Train_Molecule_491,NCCc1ccccc1,[],[],[0],[9.99]
Train_Molecule_73,CC(C)(CO)C(O)=O,[],[],[6],[4.87]
Train_Molecule_1120,CN1CCN2CCN(C)CCN(CC1)CCN(C)CC2,"[2, 3, 5, 6, 11]","[2919410434048.0, 12521793650688.0, 6368457129984.0, 21569329954816.0, 14967292035072.0]","[1, 4]","[10.0, 11.8]"
Train_Molecule_587,Cc1cccc(SCC(O)=O)c1,[],[],[9],[3.28]
Train_Molecule_1222,C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CO)C(=O)NCC(O)=O,"[18, 23]","[6348392770830336.0, 6775099382300672.0]","[9, 22, 2]","[3.21, 4.02, 8.33]"
Train_Molecule_657,CC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,[],[],"[12, 10]","[2.84, 7.02]"
Train_Molecule_234,OC(=O)c1ccccc1I,[],[],[0],[2.86]
Train_Molecule_732,CC(C)C[C@H](NC(=O)[C@@H](C)N)C(O)=O,[],[],"[12, 10]","[3.14, 8.23]"
Train_Molecule_214,CCN,[],[],[2],[10.73]
Train_Molecule_162,CCC(NC(N)=O)C(O)=O,[],[],[8],[3.89]
Train_Molecule_132,O[C@H]1CC[C@H](CC1)C(O)=O,[],[],[8],[4.74]
Train_Molecule_962,CNCCSCCNC,[6],[45520.70703125],"[1, 7]","[8.94, 9.91]"
Train_Molecule_908,CC(CC(O)=O)CC(O)=O,[],[],"[4, 8]","[4.25, 6.23]"
Train_Molecule_1100,OC(=O)CSCCSCC(O)=O,[],[],"[0, 10]","[3.28, 3.99]"
Train_Molecule_185,OCC(O)CS,[],[],[5],[9.3]
Train_Molecule_41,CC(=O)Oc1ccccc1C(O)=O,[],[],[11],[3.45]
Train_Molecule_692,C[C@H](N)C(=O)N[C@H](Cc1ccccc1)C(O)=O,"[1, 4]","[42008956928.0, 12279883776.0]","[15, 2]","[2.99, 8.13]"
Train_Molecule_108,Oc1cc(I)cc(I)c1,[],[],[0],[8.1]
Train_Molecule_38,CC(C)(C)Nc1ccccc1,[4],[31401952.0],[4],[7.14]
Train_Molecule_568,Cc1cc(ccc1N)[S](O)(=O)=O,[],[],[7],[3.13]
Train_Molecule_1101,OC(=O)CSCSCC(O)=O,[],[],"[0, 9]","[3.21, 3.99]"
Train_Molecule_1133,CCOC(=O)[C@@H](N)CS,[],[],"[8, 6]","[6.47, 8.94]"
Train_Molecule_1286,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,[6],[20468299988992.0],"[15, 18, 9, 0]","[2.22, 3.55, 8.69, 9.51]"
Train_Molecule_483,CSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O,[],[],[10],[9.08]
Train_Molecule_468,NCCCCC[S](O)(=O)=O,[],[],[0],[10.46]
Train_Molecule_24,[O-][N+](=O)c1ccc(O[P](O)(O)=O)cc1,[],[],[9],[5.01]
Train_Molecule_813,CC(C)[C@H](N)C(=O)NCC(O)=O,[],[],"[10, 4]","[3.1, 7.95]"
Train_Molecule_838,C[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,"[4, 6, 9, 10, 19, 20, 21, 22]","[1077398250455040.0, 9785926217629696.0, 8336328584331264.0, 8795676947251200.0, 991194700054528.0, 1699342331150336.0, 74307573121024.0, 494339394371584.0]","[21, 2]","[3.31, 8.28]"
Train_Molecule_933,CC1C(=O)NCCNCCNCCNCCNC1=O,"[1, 3, 6, 8]","[1589040994320384.0, 625792505610240.0, 1859815328448512.0, 100951578902528.0]","[7, 10]","[7.95, 9.08]"
Train_Molecule_1131,OC(=O)Cc1ccccn1,[],[],"[0, 9]","[2.7, 5.78]"
Train_Molecule_366,CN1N(c2ccccc2)C(=O)C(=C1C)O,"[12, 14]","[1012553416704.0, 481207549952.0]",[14],[1.5]
Train_Molecule_505,NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(O)=O,"[0, 10, 11, 23, 24, 26]","[1.5603176898487355e+21, 3.31534372451223e+21, 3.076734853479817e+21, 1.1429965561905409e+21, 1.3831108961358913e+21, 1.3419802420187444e+20]",[0],[8.29]
Train_Molecule_1177,C[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,"[1, 4, 8, 11, 13, 14, 15, 16, 17, 18, 19, 24, 29]","[2.4008248709349376e+18, 2.60425321377117e+18, 3.237094448445784e+18, 1.9940151893845606e+17, 1.400849144603476e+18, 6.838017294522647e+18, 6.924045283303096e+18, 2.4121729304452137e+18, 9.000167877881364e+18, 6.423240276839498e+18, 1.8281837120752452e+19, 2.674463628274434e+18, 2.1229083261686252e+18]","[28, 2, 11]","[3.19, 7.74, 10.18]"
Train_Molecule_383,COC(=O)C(C)N,[],[],[6],[7.76]
Train_Molecule_734,CC(C)(CN)CN,[4],[17420.802734375],"[4, 6]","[8.18, 10.22]"
Train_Molecule_717,C[C@H](N)C(=O)N[C@H](C)C(O)=O,[],[],"[9, 2]","[3.13, 8.29]"
Train_Molecule_1190,OC(=O)CN(CC(O)=O)c1ccc(O)cc1,[],[],"[0, 7, 4]","[2.22, 5.19, 10.92]"
Train_Molecule_454,COc1ccccc1C(O)=O,[],[],[9],[3.98]
Train_Molecule_264,CCS,"[0, 2]","[4.825369358062744, 2.7172107696533203]",[2],[10.61]
Train_Molecule_941,OCC(CO)O[P](O)(O)=O,[9],[8623220.0],"[7, 8]","[1.33, 6.16]"
Train_Molecule_232,OC(=O)c1ccccc1Br,[],[],[0],[2.85]
Train_Molecule_444,CSCCc1ccccn1,[],[],[9],[5.33]
Train_Molecule_395,CO[P](O)(O)=O,[],[],[3],[6.25]
Train_Molecule_921,OC(C(O)=O)C(O)=O,[],[],"[3, 6]","[2.02, 4.24]"
Train_Molecule_176,OCCCCCc1ccncc1,[],[],[9],[6.04]
Train_Molecule_18,[O-][n+]1ccccc1S,[],[],[1],[4.43]
Train_Molecule_1173,NCC(=O)NCC(=O)N[C@@H](CS)C(O)=O,"[1, 9]","[272969007104.0, 542604558336.0]","[13, 11, 0]","[3.07, 7.82, 9.48]"
Train_Molecule_873,CC(N)C(=O)NC(C)(C)C(=O)NC(C)(C)C(O)=O,[],[],"[16, 2]","[3.95, 8.29]"
Train_Molecule_1015,OC(=O)CCc1ccc(O)cc1,[],[],"[0, 9]","[4.39, 10.03]"
Train_Molecule_847,NCCc1ccncc1,[5],[473158.875],"[6, 0]","[4.98, 9.37]"
Train_Molecule_595,Cc1cccc(CCO)n1,[],[],[9],[6.1]
Train_Molecule_61,CC(C)(N)CO,[],[],[3],[9.82]
Train_Molecule_272,CCOc1cc(O)cc(OCC)c1,[8],[181682112.0],[6],[9.37]
Train_Molecule_1083,CN(CC(O)=O)C(=O)CNC(=O)CN,[],[],"[4, 13]","[2.9, 7.98]"
Train_Molecule_1257,CC(C)C[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(O)=O,"[0, 1, 2, 4, 18]","[177331616350208.0, 1216814700822528.0, 123121092788224.0, 1451373870710784.0, 564951676616704.0]","[19, 9, 15]","[3.39, 7.41, 10.11]"
Train_Molecule_278,CCOc1ccccc1S,[],[],[9],[7.06]
Train_Molecule_1039,OC(=O)CNC(=O)[C@@H]1CCCN1,[],[],"[0, 11]","[3.02, 8.97]"
Train_Molecule_694,CC(C)(N)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(O)=O,"[15, 20]","[2.565125443229319e+19, 4.148496074408146e+19]","[23, 3]","[3.8, 7.78]"
Train_Molecule_368,OC(=O)COc1cccc(c1)[N+]([O-])=O,[],[],[0],[2.95]
Train_Molecule_1232,N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(O)=O,"[2, 5, 6, 18]","[782917374574592.0, 546696924758016.0, 376010025467904.0, 1659618581282816.0]","[18, 0, 7]","[3.19, 7.81, 9.91]"
Train_Molecule_36,CC(C)(C(O)=O)[N+]([O-])=O,[],[],[4],[1.81]
Train_Molecule_735,Oc1cccc(c1)[P](O)(O)=O,[],[],"[8, 9]","[4.52, 10.03]"
Train_Molecule_1206,Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C3O,"[1, 8, 12, 17, 19, 21]","[3.8545552042976724e+21, 2.5366333498180155e+21, 9.009054174837515e+20, 6.306341300085981e+20, 2.2926831744431686e+20, 2.1055506934422045e+20]","[16, 0, 20]","[1.98, 3.9, 6.68]"
Train_Molecule_662,C[C@H](NC(=O)CNC(=O)CN)C(O)=O,[],[],"[12, 10]","[3.18, 7.9]"
Train_Molecule_890,N[C@@H](Cc1ccccc1)C(=O)NCC(O)=O,"[3, 6]","[73897689088.0, 179979911168.0]","[14, 0]","[3.07, 7.48]"
Train_Molecule_958,COc1ccc(CCN)cc1O,[],[],"[11, 8]","[9.23, 10.38]"
Train_Molecule_547,Cc1[nH]cnc1C,[],[],[4],[8.19]
Train_Molecule_1068,CCCNCCNCCC,[],[],"[3, 6]","[7.38, 10.12]"
Train_Molecule_688,CC(C)(CC(O)=O)CC(O)=O,[],[],"[5, 9]","[3.7, 6.29]"
Train_Molecule_738,CC(C)C[C@H](N)C(=O)N[C@@H](C)C(O)=O,[],[],"[12, 5]","[3.36, 8.08]"
Train_Molecule_191,OC(=O)c1cccc(F)c1F,[],[],[0],[3.1]
Train_Molecule_456,COc1ccccc1O,[],[],[8],[9.98]
Train_Molecule_393,O=Cc1cccnc1,[],[],[6],[3.75]
Train_Molecule_675,Cc1ncc(CO)c(C)c1O,[],[],"[2, 10]","[5.36, 9.34]"
Train_Molecule_760,NCCCCSCCCCN,[],[],"[0, 10]","[10.05, 10.73]"
Train_Molecule_1316,NCCCC[C@H](NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@H](CC(O)=O)C(O)=O,"[0, 2, 8, 13, 14, 17]","[3.3642818303783076e+18, 7.909733818104283e+18, 2.7140582514534384e+19, 4.71710994207762e+18, 1.7860381669442191e+18, 1.7445214325131182e+18]","[24, 27, 0, 10]","[2.71, 4.12, 7.42, 10.55]"
Train_Molecule_728,NCC(O)C(O)=O,[],[],"[5, 0]","[2.66, 9.13]"
Train_Molecule_419,COc1cccc(OCC(O)=O)c1,[3],[562012992.0],[10],[3.14]
Train_Molecule_375,OC(=O)CSCC=C,[],[],[0],[3.57]
Train_Molecule_412,Nc1ncnc2n(cnc12)[C@H]3C[C@H](O)[C@@H](CO)O3,"[11, 14, 17]","[103737217515520.0, 20542560141312.0, 102855692255232.0]",[0],[3.77]
Train_Molecule_74,CC(C)(N)C(=O)NC(C)(C)C(=O)NC(C)(C)C(N)=O,"[4, 5, 6, 17]","[752006696271872.0, 760042580082688.0, 1557777927372800.0, 697641335783424.0]",[3],[7.76]
Train_Molecule_1253,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(O)=O,"[0, 3, 5, 8, 9]","[3987403177984.0, 12480560496640.0, 13761322680320.0, 1607609352192.0, 2649098027008.0]","[16, 6, 12]","[3.05, 7.66, 9.79]"
Train_Molecule_1050,OC(=O)CN(CCN[S](=O)(=O)c1ccccc1)CC(O)=O,"[0, 2, 6]","[12761678479360.0, 12418509963264.0, 38074306265088.0]","[0, 7]","[2.1, 7.82]"
Train_Molecule_500,NC(=S)NN=Cc1ccc(cc1)[S](O)(=O)=O,[],[],[0],[10.8]
Train_Molecule_825,CC(C)[C@H](N)C(=O)N[C@H](C(C)C)C(O)=O,[],[],"[13, 4]","[3.04, 8.22]"
Train_Molecule_998,Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(=O)O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)[C@@H](O)[C@H]3O,"[3, 9, 10, 16, 22, 24, 31, 33, 34]","[8.656119013749233e+27, 1.2508695009261587e+29, 2.5120413637950107e+28, 5.227001516708147e+27, 3.167052248316638e+28, 9.351551820595117e+27, 4.956646861977995e+28, 3.3327978671323966e+28, 5.968256626128937e+27]","[0, 6]","[4.07, 7.06]"
Train_Molecule_616,CC(=O)C(O)=O,[],[],[4],[2.3]
Train_Molecule_114,ONC(=O)c1ccccc1,[],[],[0],[8.73]
Train_Molecule_417,COc1cccc(N)c1,[],[],[7],[4.21]
Train_Molecule_601,Cc1ccc(c(C)n1)[N+]([O-])=O,[],[],[7],[2.87]
Train_Molecule_604,Cc1ccc2ccc3ccc(C)nc3c2n1,"[0, 13]","[164545871872.0, 1022618435584.0]",[15],[5.83]
Train_Molecule_1281,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,[],[],"[0, 10, 13]","[3.04, 3.79, 4.63]"
Train_Molecule_89,CC(C)C[C@H](NC(=O)CNC(=O)CN)C(O)=O,"[4, 5, 6]","[1225227763712.0, 597316993024.0, 617048244224.0]",[13],[7.9]
Train_Molecule_848,NC[C@H](O)c1ccc(O)cc1,[],[],"[8, 0]","[8.85, 9.91]"
Train_Molecule_1026,OC(=O)CCSSCCC(O)=O,[],[],"[0, 10]","[4.11, 4.73]"
Train_Molecule_1280,C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(O)=O)C(O)=O,"[0, 6, 8, 11, 12, 14, 15, 19, 23]","[2.1500235198601626e+17, 2.8674428310755738e+17, 5.3289555899029914e+17, 3.090412450474885e+17, 1.1850381018152305e+18, 5.7187764424146944e+17, 7.973171103541494e+17, 1.094198753230848e+16, 1.51720372566229e+17]","[19, 22, 16]","[3.07, 3.6, 7.69]"
Train_Molecule_753,NCC(=O)NCCCCCCCCNC(=O)CN,"[10, 12, 17]","[1352675229696.0, 1993048850432.0, 1055245205504.0]","[0, 17]","[7.75, 8.41]"
Train_Molecule_498,N#CCc1cccnc1,[],[],[7],[4.06]
Train_Molecule_1058,OC1=C(C(=O)C(=C(C1=O)[S](O)(=O)=O)O)[S](O)(=O)=O,"[8, 12, 13, 15, 17]","[4705581793280.0, 1644135710720.0, 18506198286336.0, 5749635809280.0, 15249990221824.0]","[10, 15]","[0.8, 3.81]"
Train_Molecule_1252,C[C@@H](NC(=O)[C@@H](N)CCCCN)C(O)=O,[0],[38171107328.0],"[13, 6, 11]","[2.89, 7.63, 10.52]"
Train_Molecule_1062,OC(=O)c1cc(Nc2ccccc2)cc(n1)C(O)=O,"[0, 2, 16]","[5723219034112.0, 4426259496960.0, 32695027499008.0]","[0, 6]","[1.4, 8.65]"
Train_Molecule_11,Cc1nccn1C=C,[],[],[2],[7.09]
Train_Molecule_396,CO[P]([O-])(=O)O[P]([O-])(=O)O[P](O)(O)=O,"[7, 8, 11]","[241768431616.0, 216280498176.0, 105056534528.0]",[11],[6.45]
Train_Molecule_989,OC(=O)CCCCC(O)=O,[],[],"[0, 8]","[4.37, 5.06]"
Train_Molecule_555,Cn1ccnc1C,[],[],[1],[8.21]
Train_Molecule_42,CC(=O)c1c(C)cc(C)nc1C,[],[],[9],[5.91]
Train_Molecule_841,NCc1cccnc1,[],[],"[6, 0]","[3.88, 8.88]"
Train_Molecule_167,CC1CCC(=C(C1)NO)N=O,[],[],[8],[10.54]
Train_Molecule_416,COc1cccc(C(O)=O)c1OC,[],[],[8],[3.5]
Train_Molecule_576,Cc1c(Br)c(O)c(Br)cc1C2(O[S](=O)(=O)c3ccccc23)c4cc(Br)c(O)c(Br)c4C,"[4, 5, 7, 12, 15, 19, 26]","[5.64985586217491e+26, 2.2575014716941307e+26, 6.688362359001777e+25, 4.4642699699669824e+26, 5.1025907717169465e+26, 6.219910060261534e+26, 7.311651093473516e+25]",[5],[4.68]
Train_Molecule_834,C[C@@H](NC(=O)[C@@H]1CCCN1)C(O)=O,[],[],"[11, 9]","[3.15, 9.09]"
Train_Molecule_267,CCSCCSCC(O)=O,[],[],[8],[3.61]
Train_Molecule_1006,OC(=O)CN(CC(O)=O)CC(=O)c1sccc1,[],[],"[0, 4]","[2.0, 7.46]"
Train_Molecule_426,COc1ccc([Se]CC(O)=O)cc1,[7],[989830272.0],[9],[3.75]
Train_Molecule_690,FC1(F)CNCCNCCCNCCNC1,[],[],"[4, 7]","[7.52, 10.78]"
