SMILES,pKa,Dissociable_Atoms,Functional_Group,Name,Dissociable_Atoms_Ordered,Functional_Group_Ordered,Dissociation_Order
C1CCNCCNCCNCCNCC1,10.33,3:6:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,10-Tetraazacyclopentadecane",3:6:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 6(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CCNCCNCCNCCNCC1,8.95,3:6:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,10-Tetraazacyclopentadecane",3:6:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 6(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CCNCCNCCNCCNCC1,9.23,3:6:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,10-Tetraazacyclopentadecane",3:6:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 6(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CCNCCNCCNCCNCC1,9.48,3:6:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,10-Tetraazacyclopentadecane",3:6:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 6(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CCNCCNCCNCCNCC1,5.4,3:6:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,10-Tetraazacyclopentadecane",3:6:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 6(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CCNCCNCCNCCNCC1,5.17,3:6:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,10-Tetraazacyclopentadecane",3:6:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 6(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CCNCCNCCNCCNCC1,5.71,3:6:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,10-Tetraazacyclopentadecane",3:6:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 6(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CCNCCNCCNCCNCC1,1.6,3:6:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,10-Tetraazacyclopentadecane",3:6:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 6(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CCNCCNCCNCCNCC1,1.3,3:6:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,10-Tetraazacyclopentadecane",3:6:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 6(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CCCNCCNCCNCCNCC1,10.46,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,10-Tetraazacyclohexadecane",4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,4(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
C1CCCNCCNCCNCCNCC1,9.34,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,10-Tetraazacyclohexadecane",4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,4(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
C1CCCNCCNCCNCCNCC1,5.51,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,10-Tetraazacyclohexadecane",4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,4(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
C1CCCNCCNCCNCCNCC1,1.9,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,10-Tetraazacyclohexadecane",4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,4(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
NCCN1CCCNCCNCCNCCC1,10.92,0:7:10:13,amine_primary:amine_secondary:amine_secondary:amine_secondary,"11-(2-Aminoethyl)-1,4,7,11-tetraazacyclotetradecane",0:7:10:13,amine_primary:amine_secondary:amine_secondary:amine_secondary,0(amine_primary) > 7(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
NCCN1CCCNCCNCCNCCC1,9.79,0:7:10:13,amine_primary:amine_secondary:amine_secondary:amine_secondary,"11-(2-Aminoethyl)-1,4,7,11-tetraazacyclotetradecane",0:7:10:13,amine_primary:amine_secondary:amine_secondary:amine_secondary,0(amine_primary) > 7(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
NCCN1CCCNCCNCCNCCC1,8.61,0:7:10:13,amine_primary:amine_secondary:amine_secondary:amine_secondary,"11-(2-Aminoethyl)-1,4,7,11-tetraazacyclotetradecane",0:7:10:13,amine_primary:amine_secondary:amine_secondary:amine_secondary,0(amine_primary) > 7(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
NCCN1CCCNCCNCCNCCC1,1.9,0:7:10:13,amine_primary:amine_secondary:amine_secondary:amine_secondary,"11-(2-Aminoethyl)-1,4,7,11-tetraazacyclotetradecane",0:7:10:13,amine_primary:amine_secondary:amine_secondary:amine_secondary,0(amine_primary) > 7(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
NCCCN1CCCNCCNCCNCCC1,11.07,0:8:11:14,amine_primary:amine_secondary:amine_secondary:amine_secondary,"11-(3-Aminopropyl)-1,4,7,11-tetraazacyclotetradecane",0:8:11:14,amine_primary:amine_secondary:amine_secondary:amine_secondary,0(amine_primary) > 8(amine_secondary) > 11(amine_secondary) > 14(amine_secondary)
NCCCN1CCCNCCNCCNCCC1,9.98,0:8:11:14,amine_primary:amine_secondary:amine_secondary:amine_secondary,"11-(3-Aminopropyl)-1,4,7,11-tetraazacyclotetradecane",0:8:11:14,amine_primary:amine_secondary:amine_secondary:amine_secondary,0(amine_primary) > 8(amine_secondary) > 11(amine_secondary) > 14(amine_secondary)
NCCCN1CCCNCCNCCNCCC1,9.17,0:8:11:14,amine_primary:amine_secondary:amine_secondary:amine_secondary,"11-(3-Aminopropyl)-1,4,7,11-tetraazacyclotetradecane",0:8:11:14,amine_primary:amine_secondary:amine_secondary:amine_secondary,0(amine_primary) > 8(amine_secondary) > 11(amine_secondary) > 14(amine_secondary)
NCCCN1CCCNCCNCCNCCC1,3.64,0:8:11:14,amine_primary:amine_secondary:amine_secondary:amine_secondary,"11-(3-Aminopropyl)-1,4,7,11-tetraazacyclotetradecane",0:8:11:14,amine_primary:amine_secondary:amine_secondary:amine_secondary,0(amine_primary) > 8(amine_secondary) > 11(amine_secondary) > 14(amine_secondary)
C1CNCCNCCCNCCNC1,11.4,2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,8,11-Tetraazacyclotetradecane ([14]aneN4)(Cyclam)",2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,2(amine_secondary) > 5(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CNCCNCCCNCCNC1,11.11,2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,8,11-Tetraazacyclotetradecane ([14]aneN4)(Cyclam)",2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,2(amine_secondary) > 5(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CNCCNCCCNCCNC1,11.63,2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,8,11-Tetraazacyclotetradecane ([14]aneN4)(Cyclam)",2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,2(amine_secondary) > 5(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CNCCNCCCNCCNC1,10.28,2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,8,11-Tetraazacyclotetradecane ([14]aneN4)(Cyclam)",2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,2(amine_secondary) > 5(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CNCCNCCCNCCNC1,10.18,2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,8,11-Tetraazacyclotetradecane ([14]aneN4)(Cyclam)",2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,2(amine_secondary) > 5(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CNCCNCCCNCCNC1,10.62,2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,8,11-Tetraazacyclotetradecane ([14]aneN4)(Cyclam)",2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,2(amine_secondary) > 5(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CNCCNCCCNCCNC1,1.6,2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,8,11-Tetraazacyclotetradecane ([14]aneN4)(Cyclam)",2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,2(amine_secondary) > 5(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CNCCNCCCNCCNC1,1.4,2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,8,11-Tetraazacyclotetradecane ([14]aneN4)(Cyclam)",2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,2(amine_secondary) > 5(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CNCCNCCCNCCNC1,1.6,2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,8,11-Tetraazacyclotetradecane ([14]aneN4)(Cyclam)",2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,2(amine_secondary) > 5(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CNCCNCCCNCCNC1,2.1,2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,8,11-Tetraazacyclotetradecane ([14]aneN4)(Cyclam)",2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,2(amine_secondary) > 5(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CNCCNCCCNCCNC1,2.4,2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,8,11-Tetraazacyclotetradecane ([14]aneN4)(Cyclam)",2:5:9:12,amine_secondary:amine_secondary:amine_secondary:amine_secondary,2(amine_secondary) > 5(amine_secondary) > 9(amine_secondary) > 12(amine_secondary)
C1CCNCCNCCCNCCNCC1,9.81,3:6:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,8,11-Tetraazacyclohexadecane",3:6:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 6(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
C1CCNCCNCCCNCCNCC1,9.28,3:6:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,8,11-Tetraazacyclohexadecane",3:6:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 6(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
C1CCNCCNCCCNCCNCC1,5.42,3:6:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,8,11-Tetraazacyclohexadecane",3:6:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 6(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
C1CCNCCNCCCNCCNCC1,2.9,3:6:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,8,11-Tetraazacyclohexadecane",3:6:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 6(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
C1CCNCCCNCCNCCCNC1,9.92,3:7:10:14,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,8,12-Tetraazacyclohexadecane",3:7:10:14,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 14(amine_secondary)
C1CCNCCCNCCNCCCNC1,10.73,3:7:10:14,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,8,12-Tetraazacyclohexadecane",3:7:10:14,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 14(amine_secondary)
C1CCNCCCNCCNCCCNC1,9.57,3:7:10:14,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,8,12-Tetraazacyclohexadecane",3:7:10:14,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 14(amine_secondary)
C1CCNCCCNCCNCCCNC1,9.85,3:7:10:14,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,8,12-Tetraazacyclohexadecane",3:7:10:14,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 14(amine_secondary)
C1CCNCCCNCCNCCCNC1,6.68,3:7:10:14,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,8,12-Tetraazacyclohexadecane",3:7:10:14,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 14(amine_secondary)
C1CCNCCCNCCNCCCNC1,6.83,3:7:10:14,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,8,12-Tetraazacyclohexadecane",3:7:10:14,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 14(amine_secondary)
C1CCNCCCNCCNCCCNC1,3.42,3:7:10:14,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,8,12-Tetraazacyclohexadecane",3:7:10:14,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 14(amine_secondary)
C1CCNCCCNCCNCCCNC1,3.96,3:7:10:14,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,8,12-Tetraazacyclohexadecane",3:7:10:14,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 14(amine_secondary)
C1CCNCCCNCCCNCCCNC1,11.2,3:7:11:15,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,9,13-Tetraazacycloheptadecane",3:7:11:15,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 7(amine_secondary) > 11(amine_secondary) > 15(amine_secondary)
C1CCNCCCNCCCNCCCNC1,10.13,3:7:11:15,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,9,13-Tetraazacycloheptadecane",3:7:11:15,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 7(amine_secondary) > 11(amine_secondary) > 15(amine_secondary)
C1CCNCCCNCCCNCCCNC1,7.96,3:7:11:15,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,9,13-Tetraazacycloheptadecane",3:7:11:15,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 7(amine_secondary) > 11(amine_secondary) > 15(amine_secondary)
C1CCNCCCNCCCNCCCNC1,6.3,3:7:11:15,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,5,9,13-Tetraazacycloheptadecane",3:7:11:15,amine_secondary:amine_secondary:amine_secondary:amine_secondary,3(amine_secondary) > 7(amine_secondary) > 11(amine_secondary) > 15(amine_secondary)
C1CCCNCCNCCNCCNCCNCC1,9.99,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,10,13-Pentaazacyclononadecane",4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,4(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
C1CCCNCCNCCNCCNCCNCC1,9.4,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,10,13-Pentaazacyclononadecane",4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,4(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
C1CCCNCCNCCNCCNCCNCC1,8.39,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,10,13-Pentaazacyclononadecane",4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,4(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
C1CCCNCCNCCNCCNCCNCC1,2.4,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,4,7,10,13-Pentaazacyclononadecane",4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,4(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
CN1CCNCCNCCN(C)CCNCCNCC1,9.78,4:7:14:17,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,10-Dimethyl-1,4,7,10,13,16-hexaazacyclooctadecane",4:7:14:17,amine_secondary:amine_secondary:amine_secondary:amine_secondary,4(amine_secondary) > 7(amine_secondary) > 14(amine_secondary) > 17(amine_secondary)
CN1CCNCCNCCN(C)CCNCCNCC1,9.09,4:7:14:17,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,10-Dimethyl-1,4,7,10,13,16-hexaazacyclooctadecane",4:7:14:17,amine_secondary:amine_secondary:amine_secondary:amine_secondary,4(amine_secondary) > 7(amine_secondary) > 14(amine_secondary) > 17(amine_secondary)
CN1CCNCCNCCN(C)CCNCCNCC1,7.76,4:7:14:17,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,10-Dimethyl-1,4,7,10,13,16-hexaazacyclooctadecane",4:7:14:17,amine_secondary:amine_secondary:amine_secondary:amine_secondary,4(amine_secondary) > 7(amine_secondary) > 14(amine_secondary) > 17(amine_secondary)
CN1CCNCCNCCN(C)CCNCCNCC1,3.84,4:7:14:17,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,10-Dimethyl-1,4,7,10,13,16-hexaazacyclooctadecane",4:7:14:17,amine_secondary:amine_secondary:amine_secondary:amine_secondary,4(amine_secondary) > 7(amine_secondary) > 14(amine_secondary) > 17(amine_secondary)
ON1CCOCCOCCN(O)C(=O)CCNCCOCCOCCNCCC1=O,9.86,0:11:16:25,alcohol:alcohol:amine_secondary:amine_secondary,"7,24-Dihydroxy-8,23-dioxo-1,4,14,17-tetraoxa-7,11,20,24-tetraazacyclohexacosane",16:25:0:11,amine_secondary:amine_secondary:alcohol:alcohol,16(amine_secondary) > 25(amine_secondary) > 0(alcohol) > 11(alcohol)
ON1CCOCCOCCN(O)C(=O)CCNCCOCCOCCNCCC1=O,9.21,0:11:16:25,alcohol:alcohol:amine_secondary:amine_secondary,"7,24-Dihydroxy-8,23-dioxo-1,4,14,17-tetraoxa-7,11,20,24-tetraazacyclohexacosane",16:25:0:11,amine_secondary:amine_secondary:alcohol:alcohol,16(amine_secondary) > 25(amine_secondary) > 0(alcohol) > 11(alcohol)
ON1CCOCCOCCN(O)C(=O)CCNCCOCCOCCNCCC1=O,7.7,0:11:16:25,alcohol:alcohol:amine_secondary:amine_secondary,"7,24-Dihydroxy-8,23-dioxo-1,4,14,17-tetraoxa-7,11,20,24-tetraazacyclohexacosane",16:25:0:11,amine_secondary:amine_secondary:alcohol:alcohol,16(amine_secondary) > 25(amine_secondary) > 0(alcohol) > 11(alcohol)
ON1CCOCCOCCN(O)C(=O)CCNCCOCCOCCNCCC1=O,4.14,0:11:16:25,alcohol:alcohol:amine_secondary:amine_secondary,"7,24-Dihydroxy-8,23-dioxo-1,4,14,17-tetraoxa-7,11,20,24-tetraazacyclohexacosane",16:25:0:11,amine_secondary:amine_secondary:alcohol:alcohol,16(amine_secondary) > 25(amine_secondary) > 0(alcohol) > 11(alcohol)
O=C1CCNCCNCCNCCNCCN1,9.88,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"14-Oxo-1,4,7,10,13-pentaazacyclohexadecane",4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,4(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
O=C1CCNCCNCCNCCNCCN1,9.56,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"14-Oxo-1,4,7,10,13-pentaazacyclohexadecane",4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,4(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
O=C1CCNCCNCCNCCNCCN1,8.92,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"14-Oxo-1,4,7,10,13-pentaazacyclohexadecane",4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,4(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
O=C1CCNCCNCCNCCNCCN1,8.53,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"14-Oxo-1,4,7,10,13-pentaazacyclohexadecane",4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,4(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
O=C1CCNCCNCCNCCNCCN1,5.85,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"14-Oxo-1,4,7,10,13-pentaazacyclohexadecane",4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,4(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
O=C1CCNCCNCCNCCNCCN1,5.59,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"14-Oxo-1,4,7,10,13-pentaazacyclohexadecane",4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,4(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
O=C1CCNCCNCCNCCNCCN1,2.4,4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"14-Oxo-1,4,7,10,13-pentaazacyclohexadecane",4:7:10:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,4(amine_secondary) > 7(amine_secondary) > 10(amine_secondary) > 13(amine_secondary)
C(CNCc1c[nH]cn1)NCc2c[nH]cn2,9.05,2:6:9:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"N,N'-Bis(4-imidazolylmethyl)ethylenediamine",2:6:9:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,2(amine_secondary) > 6(amine_secondary) > 9(amine_secondary) > 13(amine_secondary)
C(CNCc1c[nH]cn1)NCc2c[nH]cn2,6.56,2:6:9:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"N,N'-Bis(4-imidazolylmethyl)ethylenediamine",2:6:9:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,2(amine_secondary) > 6(amine_secondary) > 9(amine_secondary) > 13(amine_secondary)
C(CNCc1c[nH]cn1)NCc2c[nH]cn2,4.26,2:6:9:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"N,N'-Bis(4-imidazolylmethyl)ethylenediamine",2:6:9:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,2(amine_secondary) > 6(amine_secondary) > 9(amine_secondary) > 13(amine_secondary)
C(CNCc1c[nH]cn1)NCc2c[nH]cn2,3.21,2:6:9:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"N,N'-Bis(4-imidazolylmethyl)ethylenediamine",2:6:9:13,amine_secondary:amine_secondary:amine_secondary:amine_secondary,2(amine_secondary) > 6(amine_secondary) > 9(amine_secondary) > 13(amine_secondary)
C(COCCNCc1c[nH]cn1)NCc2c[nH]cn2,9.16,5:9:12:16,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,9-Di-4-imidazolyl-5-oxa-2,8-diazanonane",5:9:12:16,amine_secondary:amine_secondary:amine_secondary:amine_secondary,5(amine_secondary) > 9(amine_secondary) > 12(amine_secondary) > 16(amine_secondary)
C(COCCNCc1c[nH]cn1)NCc2c[nH]cn2,8.17,5:9:12:16,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,9-Di-4-imidazolyl-5-oxa-2,8-diazanonane",5:9:12:16,amine_secondary:amine_secondary:amine_secondary:amine_secondary,5(amine_secondary) > 9(amine_secondary) > 12(amine_secondary) > 16(amine_secondary)
C(COCCNCc1c[nH]cn1)NCc2c[nH]cn2,4.66,5:9:12:16,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,9-Di-4-imidazolyl-5-oxa-2,8-diazanonane",5:9:12:16,amine_secondary:amine_secondary:amine_secondary:amine_secondary,5(amine_secondary) > 9(amine_secondary) > 12(amine_secondary) > 16(amine_secondary)
C(COCCNCc1c[nH]cn1)NCc2c[nH]cn2,3.88,5:9:12:16,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,9-Di-4-imidazolyl-5-oxa-2,8-diazanonane",5:9:12:16,amine_secondary:amine_secondary:amine_secondary:amine_secondary,5(amine_secondary) > 9(amine_secondary) > 12(amine_secondary) > 16(amine_secondary)
C(CSSCCNCc1c[nH]cn1)NCc2c[nH]cn2,8.74,6:10:13:17,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,10-Di-4-imidazolyl-5,6-dithia-2,9-diazadecane",6:10:13:17,amine_secondary:amine_secondary:amine_secondary:amine_secondary,6(amine_secondary) > 10(amine_secondary) > 13(amine_secondary) > 17(amine_secondary)
C(CSSCCNCc1c[nH]cn1)NCc2c[nH]cn2,7.85,6:10:13:17,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,10-Di-4-imidazolyl-5,6-dithia-2,9-diazadecane",6:10:13:17,amine_secondary:amine_secondary:amine_secondary:amine_secondary,6(amine_secondary) > 10(amine_secondary) > 13(amine_secondary) > 17(amine_secondary)
C(CSSCCNCc1c[nH]cn1)NCc2c[nH]cn2,4.62,6:10:13:17,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,10-Di-4-imidazolyl-5,6-dithia-2,9-diazadecane",6:10:13:17,amine_secondary:amine_secondary:amine_secondary:amine_secondary,6(amine_secondary) > 10(amine_secondary) > 13(amine_secondary) > 17(amine_secondary)
C(CSSCCNCc1c[nH]cn1)NCc2c[nH]cn2,3.89,6:10:13:17,amine_secondary:amine_secondary:amine_secondary:amine_secondary,"1,10-Di-4-imidazolyl-5,6-dithia-2,9-diazadecane",6:10:13:17,amine_secondary:amine_secondary:amine_secondary:amine_secondary,6(amine_secondary) > 10(amine_secondary) > 13(amine_secondary) > 17(amine_secondary)
[Na+].[Na+].[O-][S](=O)(=O)c1ccc(N\N=C\2C=C(c3cccnc3C2=O)[S]([O-])(=O)=O)c4ccccc14,6.86,3:23:50:57,sulfonic_acid:sulfonic_acid:pyridine_nitrogen:sulfonic_acid,8-Hydroxy-7-(4-sulfo-1-naphthylazo)quinoline-5-sulfonic acid (SNAZOXS),3:23:57:50,sulfonic_acid:sulfonic_acid:sulfonic_acid:pyridine_nitrogen,3(sulfonic_acid) > 23(sulfonic_acid) > 57(sulfonic_acid) > 50(pyridine_nitrogen)
