Metal ion,Ligand,Formula,Ligand class,Equilibrium,Temperature (C),Ionic strength,Value type,Value,Note,SMILES,max_eq_num,AcidCount,AmineCount,PhenolCount,PyridineCount,MonoPhosphateCount,ImidazoleNHCount,CyclicAmineCount,Ligand_class_id,molecular_weight,HBD,HBA,logP,TPSA
H⁺,L-Aspartyl-L-alanyl-L-alanyl-L-aspartic acid,C14H25N4O9,polypeptides,[H₂L]/[HL][H],25,0.1,Log K,4.64,,C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,4,3,1,0,0,0,0,0,5,390.349,7,7,-3.1581,225.22
H⁺,L-Aspartyl-L-alanyl-L-alanyl-L-aspartic acid,C14H25N4O9,polypeptides,[H₃L]/[H₂L][H],25,0.1,Log K,3.26,,C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,4,3,1,0,0,0,0,0,5,390.349,7,7,-3.1581,225.22
H⁺,L-Aspartyl-L-alanyl-L-alanyl-L-aspartic acid,C14H25N4O9,polypeptides,[H₄L]/[H₃L][H],25,0.1,Log K,3.12,,C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,4,3,1,0,0,0,0,0,5,390.349,7,7,-3.1581,225.22
H⁺,L-Alanyl-L-aspartyl-L-alanyl-L-aspartic acid,C14H25N4O9,polypeptides,[HL]/[L][H],25,0.1,Log K,8.28,,C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(O)=O,4,3,1,0,0,0,0,0,5,390.349,7,7,-3.1581,225.22
H⁺,L-Alanyl-L-aspartyl-L-alanyl-L-aspartic acid,C14H25N4O9,polypeptides,[H₂L]/[HL][H],25,0.1,Log K,4.63,,C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(O)=O,4,3,1,0,0,0,0,0,5,390.349,7,7,-3.1581,225.22
H⁺,L-Alanyl-L-aspartyl-L-alanyl-L-aspartic acid,C14H25N4O9,polypeptides,[H₃L]/[H₂L][H],25,0.1,Log K,3.47,,C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(O)=O,4,3,1,0,0,0,0,0,5,390.349,7,7,-3.1581,225.22
H⁺,L-Alanyl-L-aspartyl-L-alanyl-L-aspartic acid,C14H25N4O9,polypeptides,[H₄L]/[H₃L][H],25,0.1,Log K,3.14,,C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(O)=O,4,3,1,0,0,0,0,0,5,390.349,7,7,-3.1581,225.22
H⁺,L-Alanyl-L-alanyl-L-aspartyl-L-aspartic acid,C14H25N4O9,polypeptides,[HL]/[L][H],25,0.1,Log K,8.31,,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,4,3,1,0,0,0,0,0,5,390.349,7,7,-3.1581,225.22
H⁺,L-Alanyl-L-alanyl-L-aspartyl-L-aspartic acid,C14H25N4O9,polypeptides,[H₂L]/[HL][H],25,0.1,Log K,4.67,,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,4,3,1,0,0,0,0,0,5,390.349,7,7,-3.1581,225.22
H⁺,L-Alanyl-L-alanyl-L-aspartyl-L-aspartic acid,C14H25N4O9,polypeptides,[H₃L]/[H₂L][H],25,0.1,Log K,3.51,,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,4,3,1,0,0,0,0,0,5,390.349,7,7,-3.1581,225.22
H⁺,L-Alanyl-L-alanyl-L-aspartyl-L-aspartic acid,C14H25N4O9,polypeptides,[H₄L]/[H₃L][H],25,0.1,Log K,3.43,,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,4,3,1,0,0,0,0,0,5,390.349,7,7,-3.1581,225.22
H⁺,L-Tyrosyl-L-prolylglycyl-L-tyrosine,C25H30N4O7,polypeptides,[HL]/[L][H],25,0.1,Log K,10.12,,N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,4,1,1,2,0,0,0,0,5,498.536,6,7,-0.1131,182.29
H⁺,L-Tyrosyl-L-prolylglycyl-L-tyrosine,C25H30N4O7,polypeptides,[H₂L]/[HL][H],25,0.1,Log K,9.75,,N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,4,1,1,2,0,0,0,0,5,498.536,6,7,-0.1131,182.29
H⁺,L-Tyrosyl-L-prolylglycyl-L-tyrosine,C25H30N4O7,polypeptides,[H₃L]/[H₂L][H],25,0.1,Log K,7.61,,N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,4,1,1,2,0,0,0,0,5,498.536,6,7,-0.1131,182.29
H⁺,L-Tyrosyl-L-prolylglycyl-L-tyrosine,C25H30N4O7,polypeptides,[H₄L]/[H₃L][H],25,0.1,Log K,2.74,,N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,4,1,1,2,0,0,0,0,5,498.536,6,7,-0.1131,182.29
H⁺,L-Arginyl-L-lysyl-L-aspartyl-L-valine,C21H40N8O7,polypeptides,[HL]/[L][H],25,0.1,Log K,10.48,,CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(O)=O,4,2,3,0,0,0,0,0,5,516.6,10,8,-2.6243,275.84
H⁺,L-Arginyl-L-lysyl-L-aspartyl-L-valine,C21H40N8O7,polypeptides,[H₂L]/[HL][H],25,0.1,Log K,7.34,,CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(O)=O,4,2,3,0,0,0,0,0,5,516.6,10,8,-2.6243,275.84
H⁺,L-Arginyl-L-lysyl-L-aspartyl-L-valine,C21H40N8O7,polypeptides,[H₃L]/[H₂L][H],25,0.1,Log K,3.89,,CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(O)=O,4,2,3,0,0,0,0,0,5,516.6,10,8,-2.6243,275.84
H⁺,L-Arginyl-L-lysyl-L-aspartyl-L-valine,C21H40N8O7,polypeptides,[H₄L]/[H₃L][H],25,0.1,Log K,3.04,,CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(O)=O,4,2,3,0,0,0,0,0,5,516.6,10,8,-2.6243,275.84
H⁺,Glycyl-L-histidylglycyl-L-histidine,C16H23N8O5,polypeptides,[HL]/[L][H],25,0.1,Log K,8.0,,NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,4,1,1,0,0,0,2,0,5,406.403,7,7,-2.9529,207.98
H⁺,Glycyl-L-histidylglycyl-L-histidine,C16H23N8O5,polypeptides,[H₂L]/[HL][H],25,0.1,Log K,6.95,,NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,4,1,1,0,0,0,2,0,5,406.403,7,7,-2.9529,207.98
H⁺,Glycyl-L-histidylglycyl-L-histidine,C16H23N8O5,polypeptides,[H₃L]/[H₂L][H],25,0.1,Log K,6.0,,NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,4,1,1,0,0,0,2,0,5,406.403,7,7,-2.9529,207.98
H⁺,Glycyl-L-histidylglycyl-L-histidine,C16H23N8O5,polypeptides,[H₄L]/[H₃L][H],25,0.1,Log K,2.57,,NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,4,1,1,0,0,0,2,0,5,406.403,7,7,-2.9529,207.98
H⁺,Glycylglycyl-L-prolyl-L-lysylglycylglycyl-L-prolyl-L-lysine,C30H52N10O9,polypeptides,[HL]/[L][H],25,0.1,Log K,10.48,,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CN)C(O)=O,4,1,3,0,0,0,0,0,5,696.807,9,11,-4.4121,301.48
H⁺,Glycylglycyl-L-prolyl-L-lysylglycylglycyl-L-prolyl-L-lysine,C30H52N10O9,polypeptides,[H₂L]/[HL][H],25,0.1,Log K,10.12,,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CN)C(O)=O,4,1,3,0,0,0,0,0,5,696.807,9,11,-4.4121,301.48
H⁺,Glycylglycyl-L-prolyl-L-lysylglycylglycyl-L-prolyl-L-lysine,C30H52N10O9,polypeptides,[H₃L]/[H₂L][H],25,0.1,Log K,7.98,,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CN)C(O)=O,4,1,3,0,0,0,0,0,5,696.807,9,11,-4.4121,301.48
H⁺,Glycylglycyl-L-prolyl-L-lysylglycylglycyl-L-prolyl-L-lysine,C30H52N10O9,polypeptides,[H₄L]/[H₃L][H],25,0.1,Log K,3.12,,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CN)C(O)=O,4,1,3,0,0,0,0,0,5,696.807,9,11,-4.4121,301.48
H⁺,"2,5-Bis(carboxymethylamino)benzene-1,4-dicarboxylic acid",C12H12N2O8,Aniline carboxylic acids,[HL]/[L][H],25,0.1,Log K,6.94,,OC(=O)CNc1cc(C(O)=O)c(NCC(O)=O)cc1C(O)=O,4,4,0,0,0,0,0,0,6,312.234,6,6,0.076,173.26
H⁺,"2,5-Bis(carboxymethylamino)benzene-1,4-dicarboxylic acid",C12H12N2O8,Aniline carboxylic acids,[H₂L]/[HL][H],25,0.1,Log K,4.26,,OC(=O)CNc1cc(C(O)=O)c(NCC(O)=O)cc1C(O)=O,4,4,0,0,0,0,0,0,6,312.234,6,6,0.076,173.26
H⁺,"2,5-Bis(carboxymethylamino)benzene-1,4-dicarboxylic acid",C12H12N2O8,Aniline carboxylic acids,[H₃L]/[H₂L][H],25,0.1,Log K,3.32,,OC(=O)CNc1cc(C(O)=O)c(NCC(O)=O)cc1C(O)=O,4,4,0,0,0,0,0,0,6,312.234,6,6,0.076,173.26
H⁺,"2,5-Bis(carboxymethylamino)benzene-1,4-dicarboxylic acid",C12H12N2O8,Aniline carboxylic acids,[H₄L]/[H₃L][H],25,0.1,Log K,2.32,,OC(=O)CNc1cc(C(O)=O)c(NCC(O)=O)cc1C(O)=O,4,4,0,0,0,0,0,0,6,312.234,6,6,0.076,173.26
H⁺,"2,5-Bis[N-(carboxymethyl)-N-(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid",C16H20N2O10,Aniline carboxylic acids,[HL]/[L][H],22,0.1,Log K,9.06,,OCCN(CC(O)=O)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CC(O)=O,4,4,0,0,0,0,0,0,6,400.34,6,8,-1.1504,196.14
H⁺,"2,5-Bis[N-(carboxymethyl)-N-(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid",C16H20N2O10,Aniline carboxylic acids,[H₂L]/[HL][H],22,0.1,Log K,5.25,,OCCN(CC(O)=O)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CC(O)=O,4,4,0,0,0,0,0,0,6,400.34,6,8,-1.1504,196.14
H⁺,"2,5-Bis[N-(carboxymethyl)-N-(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid",C16H20N2O10,Aniline carboxylic acids,[H₃L]/[H₂L][H],22,0.1,Log K,2.68,,OCCN(CC(O)=O)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CC(O)=O,4,4,0,0,0,0,0,0,6,400.34,6,8,-1.1504,196.14
H⁺,"2,5-Bis[N-(carboxymethyl)-N-(2-hydroxyethyl)amino]benzene-1,4-dicarboxylic acid",C16H20N2O10,Aniline carboxylic acids,[H₄L]/[H₃L][H],22,0.1,Log K,2.0,,OCCN(CC(O)=O)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CC(O)=O,4,4,0,0,0,0,0,0,6,400.34,6,8,-1.1504,196.14
H⁺,"1,4-Phenylenediiminodibutanedioic acid",C14H16N2O8,Aniline carboxylic acids,[HL]/[L][H],25,0.5,Log K,6.63,Na⁺ salt used as background electrolyte.,OC(=O)CC(Nc1ccc(NC(CC(O)=O)C(O)=O)cc1)C(O)=O,4,4,0,0,0,0,0,0,6,340.288,6,6,0.3662,173.26
H⁺,"1,4-Phenylenediiminodibutanedioic acid",C14H16N2O8,Aniline carboxylic acids,[H₂L]/[HL][H],25,0.5,Log K,4.62,,OC(=O)CC(Nc1ccc(NC(CC(O)=O)C(O)=O)cc1)C(O)=O,4,4,0,0,0,0,0,0,6,340.288,6,6,0.3662,173.26
H⁺,"1,4-Phenylenediiminodibutanedioic acid",C14H16N2O8,Aniline carboxylic acids,[H₃L]/[H₂L][H],25,0.5,Log K,3.58,,OC(=O)CC(Nc1ccc(NC(CC(O)=O)C(O)=O)cc1)C(O)=O,4,4,0,0,0,0,0,0,6,340.288,6,6,0.3662,173.26
H⁺,"1,4-Phenylenediiminodibutanedioic acid",C14H16N2O8,Aniline carboxylic acids,[H₄L]/[H₃L][H],25,0.5,Log K,3.03,,OC(=O)CC(Nc1ccc(NC(CC(O)=O)C(O)=O)cc1)C(O)=O,4,4,0,0,0,0,0,0,6,340.288,6,6,0.3662,173.26
H⁺,"4-Methyl-1,2-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[HL]/[L][H],25,0.1,Log K,7.02,K⁺ salt used as background electrolyte.,Cc1ccc(N(CC(O)=O)CC(O)=O)c(c1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"4-Methyl-1,2-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[HL]/[L][H],25,0.1,Log K,7.04,Tetraalkyl ammonium salt used as background electrolyte.,Cc1ccc(N(CC(O)=O)CC(O)=O)c(c1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"4-Methyl-1,2-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[HL]/[L][H],25,0.5,Log K,6.78,Na⁺ salt used as background electrolyte.,Cc1ccc(N(CC(O)=O)CC(O)=O)c(c1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"4-Methyl-1,2-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[H₂L]/[HL][H],25,0.1,Log K,4.75,K⁺ salt used as background electrolyte.,Cc1ccc(N(CC(O)=O)CC(O)=O)c(c1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"4-Methyl-1,2-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[H₂L]/[HL][H],25,0.1,Log K,4.91,Tetraalkyl ammonium salt used as background electrolyte.,Cc1ccc(N(CC(O)=O)CC(O)=O)c(c1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"4-Methyl-1,2-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[H₂L]/[HL][H],25,0.5,Log K,4.62,Na⁺ salt used as background electrolyte.,Cc1ccc(N(CC(O)=O)CC(O)=O)c(c1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"4-Methyl-1,2-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[H₃L]/[H₂L][H],25,0.1,Log K,3.55,,Cc1ccc(N(CC(O)=O)CC(O)=O)c(c1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"4-Methyl-1,2-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[H₃L]/[H₂L][H],25,0.5,Log K,3.51,Na⁺ salt used as background electrolyte.,Cc1ccc(N(CC(O)=O)CC(O)=O)c(c1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"4-Methyl-1,2-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[H₄L]/[H₃L][H],25,0.1,Log K,2.85,,Cc1ccc(N(CC(O)=O)CC(O)=O)c(c1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"4-Methyl-1,2-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[H₄L]/[H₃L][H],25,0.5,Log K,2.92,Na⁺ salt used as background electrolyte.,Cc1ccc(N(CC(O)=O)CC(O)=O)c(c1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"1,3-Phenylenedinitrilotetraacetic acid",C14H16N2O8,Aniline carboxylic acids,[HL]/[L][H],25,0.1,Log K,5.8,K⁺ salt used as background electrolyte.,OC(=O)CN(CC(O)=O)c1cccc(c1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,340.288,4,6,-0.3622,155.68
H⁺,"1,3-Phenylenedinitrilotetraacetic acid",C14H16N2O8,Aniline carboxylic acids,[HL]/[L][H],25,0.5,Log K,5.51,Na⁺ salt used as background electrolyte.,OC(=O)CN(CC(O)=O)c1cccc(c1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,340.288,4,6,-0.3622,155.68
H⁺,"1,3-Phenylenedinitrilotetraacetic acid",C14H16N2O8,Aniline carboxylic acids,[H₂L]/[HL][H],25,0.1,Log K,5.07,K⁺ salt used as background electrolyte.,OC(=O)CN(CC(O)=O)c1cccc(c1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,340.288,4,6,-0.3622,155.68
H⁺,"1,3-Phenylenedinitrilotetraacetic acid",C14H16N2O8,Aniline carboxylic acids,[H₂L]/[HL][H],25,0.5,Log K,4.85,Na⁺ salt used as background electrolyte.,OC(=O)CN(CC(O)=O)c1cccc(c1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,340.288,4,6,-0.3622,155.68
H⁺,"1,3-Phenylenedinitrilotetraacetic acid",C14H16N2O8,Aniline carboxylic acids,[H₃L]/[H₂L][H],25,0.1,Log K,2.86,,OC(=O)CN(CC(O)=O)c1cccc(c1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,340.288,4,6,-0.3622,155.68
H⁺,"1,3-Phenylenedinitrilotetraacetic acid",C14H16N2O8,Aniline carboxylic acids,[H₃L]/[H₂L][H],25,0.5,Log K,2.82,,OC(=O)CN(CC(O)=O)c1cccc(c1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,340.288,4,6,-0.3622,155.68
H⁺,"1,3-Phenylenedinitrilotetraacetic acid",C14H16N2O8,Aniline carboxylic acids,[H₄L]/[H₃L][H],25,0.1,Log K,2.0,,OC(=O)CN(CC(O)=O)c1cccc(c1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,340.288,4,6,-0.3622,155.68
H⁺,"1,3-Phenylenedinitrilotetraacetic acid",C14H16N2O8,Aniline carboxylic acids,[H₄L]/[H₃L][H],25,0.5,Log K,2.0,,OC(=O)CN(CC(O)=O)c1cccc(c1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,340.288,4,6,-0.3622,155.68
H⁺,"4-Methyl-1,3-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[HL]/[L][H],25,0.1,Log K,6.58,K⁺ salt used as background electrolyte.,Cc1ccc(cc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"4-Methyl-1,3-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[H₂L]/[HL][H],25,0.1,Log K,4.82,K⁺ salt used as background electrolyte.,Cc1ccc(cc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"4-Methyl-1,3-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[H₃L]/[H₂L][H],25,0.1,Log K,3.0,,Cc1ccc(cc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"4-Methyl-1,3-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[H₄L]/[H₃L][H],25,0.1,Log K,2.16,,Cc1ccc(cc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"1,4-Phenylenedinitrilotetraacetic acid",C14H16N2O8,Aniline carboxylic acids,[HL]/[L][H],25,0.1,Log K,6.06,K⁺ salt used as background electrolyte.,OC(=O)CN(CC(O)=O)c1ccc(cc1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,340.288,4,6,-0.3622,155.68
H⁺,"1,4-Phenylenedinitrilotetraacetic acid",C14H16N2O8,Aniline carboxylic acids,[HL]/[L][H],25,0.5,Log K,5.65,K⁺ salt used as background electrolyte.,OC(=O)CN(CC(O)=O)c1ccc(cc1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,340.288,4,6,-0.3622,155.68
H⁺,"1,4-Phenylenedinitrilotetraacetic acid",C14H16N2O8,Aniline carboxylic acids,[H₂L]/[HL][H],25,0.1,Log K,4.92,K⁺ salt used as background electrolyte.,OC(=O)CN(CC(O)=O)c1ccc(cc1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,340.288,4,6,-0.3622,155.68
H⁺,"1,4-Phenylenedinitrilotetraacetic acid",C14H16N2O8,Aniline carboxylic acids,[H₂L]/[HL][H],25,0.5,Log K,4.61,K⁺ salt used as background electrolyte.,OC(=O)CN(CC(O)=O)c1ccc(cc1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,340.288,4,6,-0.3622,155.68
H⁺,"1,4-Phenylenedinitrilotetraacetic acid",C14H16N2O8,Aniline carboxylic acids,[H₃L]/[H₂L][H],25,0.1,Log K,2.85,,OC(=O)CN(CC(O)=O)c1ccc(cc1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,340.288,4,6,-0.3622,155.68
H⁺,"1,4-Phenylenedinitrilotetraacetic acid",C14H16N2O8,Aniline carboxylic acids,[H₃L]/[H₂L][H],25,0.5,Log K,5.76,,OC(=O)CN(CC(O)=O)c1ccc(cc1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,340.288,4,6,-0.3622,155.68
H⁺,"1,4-Phenylenedinitrilotetraacetic acid",C14H16N2O8,Aniline carboxylic acids,[H₄L]/[H₃L][H],25,0.1,Log K,1.8,,OC(=O)CN(CC(O)=O)c1ccc(cc1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,340.288,4,6,-0.3622,155.68
H⁺,"1,4-Phenylenedinitrilotetraacetic acid",C14H16N2O8,Aniline carboxylic acids,[H₄L]/[H₃L][H],25,0.5,Log K,2.1,,OC(=O)CN(CC(O)=O)c1ccc(cc1)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,340.288,4,6,-0.3622,155.68
H⁺,"2-Methyl-1,4-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[HL]/[L][H],25,0.1,Log K,7.1,K⁺ salt used as background electrolyte.,Cc1cc(ccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"2-Methyl-1,4-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[H₂L]/[HL][H],25,0.1,Log K,4.96,K⁺ salt used as background electrolyte.,Cc1cc(ccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"2-Methyl-1,4-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[H₃L]/[H₂L][H],25,0.1,Log K,3.07,,Cc1cc(ccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"2-Methyl-1,4-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[H₄L]/[H₃L][H],25,0.1,Log K,2.27,,Cc1cc(ccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,4,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"N,N'-Bis(2,2-dimethyl-2-mercaptoethyl)ethylenediamine",C10H24N2S2,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,10.99,K⁺ salt used as background electrolyte.,CC(C)(S)CNCCNCC(C)(C)S,4,0,0,0,0,0,0,0,9,236.45,4,4,1.5824,24.06
H⁺,"N,N'-Bis(2,2-dimethyl-2-mercaptoethyl)ethylenediamine",C10H24N2S2,Aliphatic amines secondary N,[H₂L]/[HL][H],25,0.1,Log K,9.72,,CC(C)(S)CNCCNCC(C)(C)S,4,0,0,0,0,0,0,0,9,236.45,4,4,1.5824,24.06
H⁺,"N,N'-Bis(2,2-dimethyl-2-mercaptoethyl)ethylenediamine",C10H24N2S2,Aliphatic amines secondary N,[H₃L]/[H₂L][H],25,0.1,Log K,7.79,,CC(C)(S)CNCCNCC(C)(C)S,4,0,0,0,0,0,0,0,9,236.45,4,4,1.5824,24.06
H⁺,"N,N'-Bis(2,2-dimethyl-2-mercaptoethyl)ethylenediamine",C10H24N2S2,Aliphatic amines secondary N,[H₄L]/[H₃L][H],25,0.1,Log K,5.56,,CC(C)(S)CNCCNCC(C)(C)S,4,0,0,0,0,0,0,0,9,236.45,4,4,1.5824,24.06
